Name: name1
Start coordinates: (10, 100, 11)
Velocity: (2, 34, 0)
t - time past
r - real
p - predicted
s - sigma

t: 0	r: 10 100 11	p: 10.0834 100.012 11	s: 0.00278044
t: 120	r: 14530 246940 11	p: 14434.1 247171 11	s: 0.0022231
t: 121	r: 14772 251054 11	p: 14808.3 250928 11	s: 0.000836513
t: 122	r: 15016 255202 11	p: 15150.3 255376 11	s: 0.00298887
t: 123	r: 15262 259384 11	p: 15333.7 259252 11	s: 0.00157569
t: 124	r: 15510 263600 11	p: 15523.3 263568 11	s: 0.000288174
t: 125	r: 15760 267850 11	p: 15936.8 267510 11	s: 0.00376358
t: 126	r: 16012 272134 11	p: 15888 272403 11	s: 0.00260264
t: 127	r: 16266 276452 11	p: 16383.2 276581 11	s: 0.00240747
t: 128	r: 16522 280804 11	p: 16190.2 280663 11	s: 0.00669645
t: 129	r: 16780 285190 11	p: 16664.4 284782 11	s: 0.00234527
t: 130	r: 17040 289610 11	p: 16849.9 289823 11	s: 0.00372678
t: 131	r: 17302 294064 11	p: 17280.3 293962 11	s: 0.00043317
t: 132	r: 17566 298552 11	p: 17709.1 298545 11	s: 0.00271527
t: 133	r: 17832 303074 11	p: 18059.8 303178 11	s: 0.00425908
t: 134	r: 18100 307630 11	p: 17640.8 307479 11	s: 0.00845901
t: 135	r: 18370 312220 11	p: 18592.6 312170 11	s: 0.0040393
t: 136	r: 18642 316844 11	p: 18706.4 317118 11	s: 0.00118726
t: 137	r: 18916 321502 11	p: 18975.7 321433 11	s: 0.00105453
t: 138	r: 19192 326194 11	p: 19162.3 326454 11	s: 0.00058071
t: 139	r: 19470 330920 11	p: 19593.9 330620 11	s: 0.00214247
t: 140	r: 19750 335680 11	p: 19903.6 335954 11	s: 0.00260726
t: 141	r: 20032 340474 11	p: 20151.4 340136 11	s: 0.00201357
t: 142	r: 20316 345302 11	p: 20217.1 345016 11	s: 0.00164537
t: 143	r: 20602 350164 11	p: 20530.2 349975 11	s: 0.00117575
t: 144	r: 20890 355060 11	p: 20748.3 355141 11	s: 0.00226193
t: 145	r: 21180 359990 11	p: 21174.3 360142 11	s: 0.000167313
t: 146	r: 21472 364954 11	p: 21304.3 365135 11	s: 0.00260929
t: 147	r: 21766 369952 11	p: 21804.4 370204 11	s: 0.000630728
t: 148	r: 22062 374984 11	p: 22009.2 374619 11	s: 0.000861276
t: 149	r: 22360 380050 11	p: 22584.3 380143 11	s: 0.0033454
t: 150	r: 22660 385150 11	p: 23056.3 385567 11	s: 0.00584105
t: 151	r: 22962 390284 11	p: 22795.1 389801 11	s: 0.00245779
t: 152	r: 23266 395452 11	p: 23403.5 395160 11	s: 0.00198494
t: 153	r: 23572 400654 11	p: 23732.3 400519 11	s: 0.00226922
t: 154	r: 23880 405890 11	p: 23958.3 406485 11	s: 0.00119734
t: 155	r: 24190 411160 11	p: 23833.2 410543 11	s: 0.004942
t: 156	r: 24502 416464 11	p: 24428.5 416489 11	s: 0.00100006
t: 157	r: 24816 421802 11	p: 24964.5 421242 11	s: 0.0020428
t: 158	r: 25132 427174 11	p: 25622.4 427230 11	s: 0.00650438
t: 159	r: 25450 432580 11	p: 25377.1 431946 11	s: 0.00107212
t: 160	r: 25770 438020 11	p: 25363.8 437914 11	s: 0.00525532
t: 161	r: 26092 443494 11	p: 26093.4 444029 11	s: 0.000402351
t: 162	r: 26416 449002 11	p: 26770.4 449152 11	s: 0.00447381
t: 163	r: 26742 454544 11	p: 26771.1 454456 11	s: 0.000368373
t: 164	r: 27070 460120 11	p: 26935.8 459913 11	s: 0.00165886
t: 165	r: 27400 465730 11	p: 27312.5 465608 11	s: 0.00106861
t: 166	r: 27732 471374 11	p: 28228.8 471501 11	s: 0.00597216
t: 167	r: 28066 477052 11	p: 28340.4 477025 11	s: 0.00325911
t: 168	r: 28402 482764 11	p: 28465.6 482661 11	s: 0.000749923
t: 169	r: 28740 488510 11	p: 28727.2 489120 11	s: 0.00044213
t: 170	r: 29080 494290 11	p: 29470.4 493709 11	s: 0.00449265
t: 171	r: 29422 500104 11	p: 29043.9 499902 11	s: 0.00428598
t: 172	r: 29766 505952 11	p: 29627.7 506226 11	s: 0.00155979
t: 173	r: 30112 511834 11	p: 30273.4 511846 11	s: 0.00178666
t: 174	r: 30460 517750 11	p: 30152 517809 11	s: 0.00337034
t: 175	r: 30810 523700 11	p: 30649.2 524094 11	s: 0.00175771
t: 176	r: 31162 529684 11	p: 31462.2 529765 11	s: 0.00321117
t: 177	r: 31516 535702 11	p: 31622.2 535774 11	s: 0.00112455
t: 178	r: 31872 541754 11	p: 31833.3 541161 11	s: 0.000544378
t: 179	r: 32230 547840 11	p: 32033.9 547909 11	s: 0.00202844
t: 180	r: 32590 553960 11	p: 32402.5 554371 11	s: 0.00193341
t: 181	r: 32952 560114 11	p: 32678.8 560133 11	s: 0.00276331
t: 182	r: 33316 566302 11	p: 33748.7 566488 11	s: 0.00433061
t: 183	r: 33682 572524 11	p: 33941.8 572717 11	s: 0.00257308
t: 184	r: 34050 578780 11	p: 34534.5 578735 11	s: 0.004743
t: 185	r: 34420 585070 11	p: 34435.6 584922 11	s: 0.000173105
t: 186	r: 34792 591394 11	p: 35032.7 591205 11	s: 0.00230891
t: 187	r: 35166 597752 11	p: 34813.8 597305 11	s: 0.00334786
t: 188	r: 35542 604144 11	p: 35379.9 605071 11	s: 0.00160389
t: 189	r: 35920 610570 11	p: 36313.7 610956 11	s: 0.00365919
t: 190	r: 36300 617030 11	p: 36197.7 616859 11	s: 0.000943906
t: 191	r: 36682 623524 11	p: 36693.4 624033 11	s: 0.000291102
t: 192	r: 37066 630052 11	p: 37442.5 629923 11	s: 0.00338676
t: 193	r: 37452 636614 11	p: 37083.8 636154 11	s: 0.00328593
t: 194	r: 37840 643210 11	p: 37938.1 643236 11	s: 0.000864245
t: 195	r: 38230 649840 11	p: 38142.6 649800 11	s: 0.000762019
t: 196	r: 38622 656504 11	p: 38974.6 655654 11	s: 0.00307394
t: 197	r: 39016 663202 11	p: 39242.7 662182 11	s: 0.00200349
t: 198	r: 39412 669934 11	p: 39186 670357 11	s: 0.00192312
t: 199	r: 39810 676700 11	p: 40382.1 676832 11	s: 0.00479046
t: 200	r: 40210 683500 11	p: 40228.9 683746 11	s: 0.000197298
t: 201	r: 40612 690334 11	p: 39511 689159 11	s: 0.00905492
t: 202	r: 41016 697202 11	p: 40375.9 697547 11	s: 0.00520471
t: 203	r: 41422 704104 11	p: 42359.2 704810 11	s: 0.00754956
t: 204	r: 41830 711040 11	p: 41742.8 711897 11	s: 0.000802738
t: 205	r: 42240 718010 11	p: 42213.3 717236 11	s: 0.000416506
t: 206	r: 42652 725014 11	p: 42815.4 725781 11	s: 0.00132453
t: 207	r: 43066 732052 11	p: 43768.4 730968 11	s: 0.00545915
t: 208	r: 43482 739124 11	p: 43200.5 739352 11	s: 0.00216075
t: 209	r: 43900 746230 11	p: 44224.1 745399 11	s: 0.00248898
t: 210	r: 44320 753370 11	p: 44447 754028 11	s: 0.000998302
t: 211	r: 44742 760544 11	p: 44600.6 759294 11	s: 0.00118721
t: 212	r: 45166 767752 11	p: 45151.2 768074 11	s: 0.000177685
t: 213	r: 45592 774994 11	p: 45288.3 775147 11	s: 0.00222175
t: 214	r: 46020 782270 11	p: 46137 782041 11	s: 0.000853226
t: 215	r: 46450 789580 11	p: 46602.4 789453 11	s: 0.00109503
t: 216	r: 46882 796924 11	p: 46421.8 796995 11	s: 0.00327228
t: 217	r: 47316 804302 11	p: 47038.1 804786 11	s: 0.00196808
t: 218	r: 47752 811714 11	p: 47632 811608 11	s: 0.000838991
t: 219	r: 48190 819160 11	p: 47766.4 819600 11	s: 0.00293532
t: 220	r: 48630 826640 11	p: 48793.1 826031 11	s: 0.00114469
t: 221	r: 49072 834154 11	p: 48947 834816 11	s: 0.00088917
t: 222	r: 49516 841702 11	p: 48733.5 840896 11	s: 0.00527701
t: 223	r: 49962 849284 11	p: 50538.5 848670 11	s: 0.00385397
t: 224	r: 50410 856900 11	p: 50938.9 856874 11	s: 0.00349725
t: 225	r: 50860 864550 11	p: 51937.5 864447 11	s: 0.0070621
t: 226	r: 51312 872234 11	p: 52471.8 872435 11	s: 0.00753465
t: 227	r: 51766 879952 11	p: 52160.8 880807 11	s: 0.00256282
t: 228	r: 52222 887704 11	p: 51774.9 888406 11	s: 0.00286575
t: 229	r: 52680 895490 11	p: 52455.4 896405 11	s: 0.00146148
t: 230	r: 53140 903310 11	p: 52602.3 903334 11	s: 0.0033727
t: 231	r: 53602 911164 11	p: 53927.8 910753 11	s: 0.00203159
t: 232	r: 54066 919052 11	p: 53619.4 919479 11	s: 0.00275777
t: 233	r: 54532 926974 11	p: 54144 927546 11	s: 0.00238084
t: 234	r: 55000 934930 11	p: 55043.6 935236 11	s: 0.000285899
t: 235	r: 55470 942920 11	p: 55885.9 941641 11	s: 0.00254
t: 236	r: 55942 950944 11	p: 56193.2 951958 11	s: 0.00153834
t: 237	r: 56416 959002 11	p: 56146.1 959452 11	s: 0.00160245
t: 238	r: 56892 967094 11	p: 57350.8 967437 11	s: 0.00269095
t: 239	r: 57370 975220 11	p: 57441.7 974192 11	s: 0.000544921
t: 240	r: 57850 983380 11	p: 57973.7 983086 11	s: 0.000719604
t: 241	r: 58332 991574 11	p: 58489.8 991186 11	s: 0.00091131
t: 242	r: 58816 999802 11	p: 58839.4 999563 11	s: 0.000154859
t: 243	r: 59302 1.00806e+06 11	p: 59455.3 1.00859e+06 11	s: 0.000879293
t: 244	r: 59790 1.01636e+06 11	p: 59889.4 1.01557e+06 11	s: 0.000611531
t: 245	r: 60280 1.02469e+06 11	p: 61276.7 1.02477e+06 11	s: 0.00551137
t: 246	r: 60772 1.03305e+06 11	p: 60641.6 1.03351e+06 11	s: 0.000730228
t: 247	r: 61266 1.04145e+06 11	p: 61874 1.04133e+06 11	s: 0.00330833
t: 248	r: 61762 1.04988e+06 11	p: 62211.6 1.04945e+06 11	s: 0.00243065
t: 249	r: 62260 1.05835e+06 11	p: 62691 1.05903e+06 11	s: 0.00231749
t: 250	r: 62760 1.06685e+06 11	p: 63292.4 1.0673e+06 11	s: 0.00283124
t: 251	r: 63262 1.07538e+06 11	p: 64174.8 1.07488e+06 11	s: 0.00481227
t: 252	r: 63766 1.08395e+06 11	p: 63950.5 1.08342e+06 11	s: 0.000978322
t: 253	r: 64272 1.09255e+06 11	p: 64098.2 1.09202e+06 11	s: 0.000916453
t: 254	r: 64780 1.10119e+06 11	p: 65442.9 1.10155e+06 11	s: 0.00341264
t: 255	r: 65290 1.10986e+06 11	p: 65192.2 1.11105e+06 11	s: 0.00061361
t: 256	r: 65802 1.11856e+06 11	p: 65894.1 1.1176e+06 11	s: 0.000548187
t: 257	r: 66316 1.1273e+06 11	p: 65388.4 1.12731e+06 11	s: 0.00466236
t: 258	r: 66832 1.13607e+06 11	p: 66570.4 1.13566e+06 11	s: 0.00131055
t: 259	r: 67350 1.14488e+06 11	p: 67830.4 1.14286e+06 11	s: 0.00244927
t: 260	r: 67870 1.15372e+06 11	p: 69233.3 1.15451e+06 11	s: 0.00669966
t: 261	r: 68392 1.16259e+06 11	p: 68069.5 1.16147e+06 11	s: 0.0016048
t: 262	r: 68916 1.1715e+06 11	p: 68119.3 1.17152e+06 11	s: 0.00385354
t: 263	r: 69442 1.18044e+06 11	p: 69154.7 1.18122e+06 11	s: 0.00139626
t: 264	r: 69970 1.18942e+06 11	p: 69834.1 1.18903e+06 11	s: 0.000656433
t: 265	r: 70500 1.19843e+06 11	p: 71042.6 1.19855e+06 11	s: 0.00256595
t: 266	r: 71032 1.20747e+06 11	p: 71365.3 1.2076e+06 11	s: 0.00156452
t: 267	r: 71566 1.21655e+06 11	p: 71850.3 1.21661e+06 11	s: 0.00132446
t: 268	r: 72102 1.22566e+06 11	p: 72124.4 1.22648e+06 11	s: 0.000245382
t: 269	r: 72640 1.23481e+06 11	p: 73417.7 1.2353e+06 11	s: 0.00357139
t: 270	r: 73180 1.24399e+06 11	p: 73608.8 1.24405e+06 11	s: 0.00195334
t: 271	r: 73722 1.2532e+06 11	p: 74240.7 1.25312e+06 11	s: 0.00234521
t: 272	r: 74266 1.26245e+06 11	p: 76503 1.26287e+06 11	s: 0.0100412
t: 273	r: 74812 1.27173e+06 11	p: 74427.4 1.27041e+06 11	s: 0.00174862
t: 274	r: 75360 1.28105e+06 11	p: 75509 1.28158e+06 11	s: 0.000673262
t: 275	r: 75910 1.2904e+06 11	p: 76365.9 1.28918e+06 11	s: 0.00202683
t: 276	r: 76462 1.29978e+06 11	p: 76296.2 1.29985e+06 11	s: 0.000722801
t: 277	r: 77016 1.3092e+06 11	p: 78121.2 1.30923e+06 11	s: 0.0047836
t: 278	r: 77572 1.31865e+06 11	p: 77381.4 1.31741e+06 11	s: 0.000877123
t: 279	r: 78130 1.32814e+06 11	p: 78303 1.32832e+06 11	s: 0.000739709
t: 280	r: 78690 1.33766e+06 11	p: 79333.1 1.33695e+06 11	s: 0.00272984
t: 281	r: 79252 1.34721e+06 11	p: 78942.3 1.34917e+06 11	s: 0.00138996
t: 282	r: 79816 1.3568e+06 11	p: 80193 1.35719e+06 11	s: 0.00157739
t: 283	r: 80382 1.36642e+06 11	p: 81927 1.36711e+06 11	s: 0.00640914
t: 284	r: 80950 1.37608e+06 11	p: 81021.8 1.37651e+06 11	s: 0.000313369
t: 285	r: 81520 1.38577e+06 11	p: 82345.1 1.3846e+06 11	s: 0.00338566
t: 286	r: 82092 1.39549e+06 11	p: 82261.2 1.39691e+06 11	s: 0.000765565
t: 287	r: 82666 1.40525e+06 11	p: 81099.6 1.40659e+06 11	s: 0.00632398
t: 288	r: 83242 1.41504e+06 11	p: 83956.5 1.41482e+06 11	s: 0.00286164
t: 289	r: 83820 1.42487e+06 11	p: 83709.6 1.42381e+06 11	s: 0.000504023
t: 290	r: 84400 1.43473e+06 11	p: 84042.1 1.4336e+06 11	s: 0.00143756
t: 291	r: 84982 1.44462e+06 11	p: 84328.3 1.44462e+06 11	s: 0.00256398
t: 292	r: 85566 1.45455e+06 11	p: 86340.1 1.45496e+06 11	s: 0.00301701
t: 293	r: 86152 1.46451e+06 11	p: 84822.7 1.46404e+06 11	s: 0.00514452
t: 294	r: 86740 1.47451e+06 11	p: 86322.7 1.47412e+06 11	s: 0.00160596
t: 295	r: 87330 1.48454e+06 11	p: 87222.4 1.48251e+06 11	s: 0.000613579
t: 296	r: 87922 1.4946e+06 11	p: 88518.6 1.49549e+06 11	s: 0.00227026
t: 297	r: 88516 1.5047e+06 11	p: 88594.4 1.5053e+06 11	s: 0.000323874
t: 298	r: 89112 1.51483e+06 11	p: 89112.7 1.51499e+06 11	s: 3.41247e-05
t: 299	r: 89710 1.525e+06 11	p: 90711.4 1.52441e+06 11	s: 0.0037233
t: 300	r: 90310 1.5352e+06 11	p: 91469.1 1.53577e+06 11	s: 0.00428021
t: 301	r: 90912 1.54543e+06 11	p: 92384.9 1.54594e+06 11	s: 0.00540161
t: 302	r: 91516 1.5557e+06 11	p: 91371.8 1.55668e+06 11	s: 0.0005657
t: 303	r: 92122 1.566e+06 11	p: 91886.6 1.56739e+06 11	s: 0.000901087
t: 304	r: 92730 1.57634e+06 11	p: 92932.2 1.57564e+06 11	s: 0.000741448
t: 305	r: 93340 1.58671e+06 11	p: 92672 1.58526e+06 11	s: 0.00240471
t: 306	r: 93952 1.59711e+06 11	p: 96147.4 1.59775e+06 11	s: 0.00779029
t: 307	r: 94566 1.60755e+06 11	p: 94038.7 1.60776e+06 11	s: 0.00185913
t: 308	r: 95182 1.61802e+06 11	p: 95282.6 1.61878e+06 11	s: 0.000384947
t: 309	r: 95800 1.62853e+06 11	p: 95463.6 1.62842e+06 11	s: 0.00117069
t: 310	r: 96420 1.63907e+06 11	p: 95390.1 1.6384e+06 11	s: 0.00356292
t: 311	r: 97042 1.64964e+06 11	p: 96408 1.6502e+06 11	s: 0.00218056
t: 312	r: 97666 1.66025e+06 11	p: 97496.5 1.65913e+06 11	s: 0.000620745
t: 313	r: 98292 1.67089e+06 11	p: 98115.5 1.67128e+06 11	s: 0.000603413
t: 314	r: 98920 1.68157e+06 11	p: 100322 1.6813e+06 11	s: 0.00472484
t: 315	r: 99550 1.69228e+06 11	p: 98866 1.69059e+06 11	s: 0.0023142
t: 316	r: 100182 1.70302e+06 11	p: 99506.9 1.70455e+06 11	s: 0.00226602
t: 317	r: 100816 1.7138e+06 11	p: 100534 1.71422e+06 11	s: 0.000937242
t: 318	r: 101452 1.72461e+06 11	p: 102008 1.72341e+06 11	s: 0.00184149
t: 319	r: 102090 1.73546e+06 11	p: 102427 1.7344e+06 11	s: 0.00111781
t: 320	r: 102730 1.74634e+06 11	p: 102816 1.74753e+06 11	s: 0.000359006
t: 321	r: 103372 1.75725e+06 11	p: 103812 1.75635e+06 11	s: 0.00143027
t: 322	r: 104016 1.7682e+06 11	p: 103993 1.76801e+06 11	s: 8.12816e-05
t: 323	r: 104662 1.77918e+06 11	p: 104158 1.77725e+06 11	s: 0.00164681
t: 324	r: 105310 1.7902e+06 11	p: 104759 1.7915e+06 11	s: 0.00176166
t: 325	r: 105960 1.80125e+06 11	p: 104720 1.80113e+06 11	s: 0.00389935
t: 326	r: 106612 1.81233e+06 11	p: 106088 1.81197e+06 11	s: 0.00163862
t: 327	r: 107266 1.82345e+06 11	p: 106578 1.82357e+06 11	s: 0.00213864
t: 328	r: 107922 1.8346e+06 11	p: 107194 1.83577e+06 11	s: 0.00226002
t: 329	r: 108580 1.84579e+06 11	p: 108460 1.84407e+06 11	s: 0.000482603
t: 330	r: 109240 1.85701e+06 11	p: 110252 1.85883e+06 11	s: 0.00310507
t: 331	r: 109902 1.86826e+06 11	p: 110138 1.86541e+06 11	s: 0.00087849
t: 332	r: 110566 1.87955e+06 11	p: 110401 1.88042e+06 11	s: 0.000521423
t: 333	r: 111232 1.89087e+06 11	p: 110500 1.89164e+06 11	s: 0.00219751
t: 334	r: 111900 1.90223e+06 11	p: 114135 1.90243e+06 11	s: 0.00665671
t: 335	r: 112570 1.91362e+06 11	p: 113456 1.91226e+06 11	s: 0.00263381
t: 336	r: 113242 1.92504e+06 11	p: 114681 1.92532e+06 11	s: 0.0042351
t: 337	r: 113916 1.9365e+06 11	p: 113923 1.93701e+06 11	s: 8.9927e-05
t: 338	r: 114592 1.94799e+06 11	p: 113908 1.9471e+06 11	s: 0.00199549
